1988	1	EWR	10280	424	0	0	69.79	2682
1988	1	OAK	2753	34	0	0	88.23	290
1988	1	ONT	2742	71	0	0	82.82	400
1988	1	MCO	6194	164	0	0	76.22	1309
1988	1	PHL	7016	526	0	0	70.05	1575
1988	1	PHX	10241	116	0	0	84.2	1502
1988	1	PIT	9593	224	0	0	79.06	1785
1988	1	PDX	3406	49	0	0	81.5	581
1988	1	PRC	0	0	0	0	0	0
1988	1	PVD	957	47	0	0	78.16	162
1988	1	RDU	5181	396	0	0	75.37	880
1988	1	SMF	2468	40	0	0	85.05	329
1988	1	SLC	5386	111	0	0	75.68	1199
1988	1	SAT	2690	71	0	0	85.43	321
1988	1	SAN	5098	55	0	0	83.76	773
1988	1	SJC	3887	51	0	0	87.32	442
1988	1	SJU	1413	14	0	0	73.81	356
1988	1	SNA	2485	31	0	0	82.21	411
1988	1	SEA	5873	57	0	0	81.88	1007
1988	1	GEG	904	19	0	0	82.85	136
1988	1	SGU	0	0	0	0	0	0
1988	1	STL	10721	272	0	0	72	2730
1988	1	TPA	5230	129	0	0	76.94	1077
1988	1	ACT	0	0	0	0	0	0
1988	1	IAD	7315	355	0	0	79.66	1133
1988	1	DCA	4670	189	0	0	82.44	631
1988	1	PBI	2296	49	0	0	75	525
1988	1	WYS	0	0	0	0	0	0
1988	2	ABQ	2513	23	0	0	89.77	234
1988	2	ANC	999	12	0	0	80.38	184
1988	2	ATL	21155	255	0	0	83.33	3271
1988	2	AUS	2342	19	0	0	90.86	195
1988	2	BWI	5282	56	0	0	85.27	722
1988	2	BOS	8173	429	0	0	75.76	1552
1988	2	BUF	2194	94	0	0	84.28	251
1988	2	BUR	1820	11	0	0	90.66	159
1988	2	CLT	8003	105	0	0	79.2	1560
1988	2	MDW	1226	61	0	0	81.65	164
1988	2	ORD	21200	831	0	0	73.3	4830
1988	2	CVG	4964	85	0	0	84.13	703
1988	2	CLE	4471	109	0	0	82.04	694
1988	2	COS	673	28	0	0	86.33	64
1988	2	CMH	2092	54	0	0	85.47	250
1988	2	DAL	2850	21	0	0	92.84	183
1988	2	DFW	16589	107	0	0	82.01	2877
1988	2	DEN	13148	187	0	0	75.75	3001
1988	2	DTW	8680	360	0	0	70.68	2185
1988	2	ELP	1828	8	0	0	89.82	178
1988	2	FLL	3525	45	0	0	74.78	844
1988	2	RSW	1561	11	0	0	81.87	272
1988	2	BDL	2457	65	0	0	79.45	440
1988	2	HNL	1188	5	0	0	88.89	127
1988	2	IAH	6394	53	0	0	80	1226
1988	2	HOU	4411	27	0	0	87.28	534
1988	2	IND	2747	36	0	0	83.87	407
1988	2	JAX	1983	8	0	0	88.75	215
1988	2	OGG	315	1	0	0	87.94	37
1988	2	FCA	58	5	0	0	72.41	11
1988	2	MCI	3855	84	0	0	81.48	630
1988	2	LAS	5965	26	0	0	88.95	633
1988	2	LAX	13827	130	0	0	85.58	1864
1988	2	MEM	5779	154	0	0	72.31	1446
1988	2	MIA	5953	89	0	0	77.12	1273
1988	2	MKE	1382	46	0	0	80.61	222
1988	2	MSP	6959	302	0	0	72.48	1613
1988	2	BNA	4186	40	0	0	88.37	447
1988	2	MSY	3257	29	0	0	82.07	555
1988	2	JFK	4049	52	0	0	81.85	683
1988	2	LGA	9199	251	0	0	82.54	1355
1988	2	EWR	9762	199	0	0	78.64	1886
1988	2	OAK	2522	24	0	0	89.85	232
1988	2	ONT	2603	18	0	0	89.44	257
1988	2	MCO	5927	53	0	0	78.32	1232
1988	2	PHL	6732	127	0	0	78.48	1322
1988	2	PHX	9722	54	0	0	85.89	1318
1988	2	PIT	9033	118	0	0	79.36	1746
1988	2	PDX	2976	40	0	0	84.71	415
1988	2	PRC	0	0	0	0	0	0
1988	2	PVD	920	19	0	0	85.98	110
1988	2	RDU	4915	53	0	0	86.57	607
1988	2	SMF	2228	24	0	0	90.66	184
1988	2	SLC	5260	33	0	0	84.52	781
1988	2	SAT	2554	12	0	0	89.35	260
1988	2	SAN	4677	36	0	0	83.37	742
1988	2	SJC	3883	38	0	0	89.93	353
1988	2	SJU	1330	19	0	0	81.73	224
1988	2	SNA	2349	27	0	0	81.69	403
1988	2	SEA	5487	72	0	0	84.03	804
1988	2	GEG	853	17	0	0	85.7	105
1988	2	SGU	0	0	0	0	0	0
1988	2	STL	9458	210	0	0	74.75	2178
1988	2	TPA	5053	56	0	0	82.49	829
1988	2	ACT	0	0	0	0	0	0
1988	2	IAD	6951	175	0	0	84.13	928
1988	2	DCA	4230	68	0	0	84.14	603
1988	2	PBI	2360	24	0	0	76.69	526
1988	2	WYS	0	0	0	0	0	0
1988	3	ABQ	2655	36	0	0	86.55	321
1988	3	ANC	1095	9	0	0	86.85	135
1988	3	ATL	22775	180	0	0	87.81	2597
1988	3	AUS	2481	6	0	0	89.4	257
1988	3	BWI	5680	28	0	0	87.87	661
1988	3	BOS	8864	106	0	0	82.06	1484
1988	3	BUF	2322	4	0	0	91.13	202
1988	3	BUR	2004	20	0	0	90.47	171
1988	3	CLT	8442	81	0	0	81.07	1517
1988	3	MDW	1368	27	0	0	88.23	134
1988	3	ORD	23228	105	0	0	82.78	3896
1988	3	CVG	5376	41	0	0	89.32	533
1988	3	CLE	4888	48	0	0	87.44	566
1988	3	COS	764	22	0	0	89.14	61
1988	3	CMH	2271	13	0	0	89.08	235
1988	3	DAL	3067	16	0	0	89.76	298
1988	3	DFW	17774	59	0	0	82.01	3138
1988	3	DEN	14266	266	0	0	73.18	3560
1988	3	DTW	9346	74	0	0	84.77	1349
1988	3	ELP	1971	1	0	0	89.4	208
1988	3	FLL	3874	18	0	0	83.38	626
1988	3	RSW	1758	7	0	0	87.43	214
1988	3	BDL	2655	20	0	0	88.63	282
1988	3	HNL	1311	4	0	0	91.91	102
1988	3	IAH	7111	47	0	0	78.1	1510
1988	3	HOU	4765	20	0	0	85.37	677
1988	3	IND	2989	11	0	0	87.42	365
1988	3	JAX	2142	9	0	0	90.94	185
1988	3	OGG	336	1	0	0	91.96	26
1988	3	FCA	62	1	0	0	87.1	7
1988	3	MCI	4238	54	0	0	85.13	576
1988	3	LAS	6041	17	0	0	90.48	558
1988	3	LAX	14731	62	0	0	89.34	1508
1988	3	MEM	6559	46	0	0	84.22	989
1988	3	MIA	6428	72	0	0	80.13	1205
1988	3	MKE	1580	14	0	0	89.75	148
1988	3	MSP	7771	91	0	0	83.08	1224
1988	3	BNA	4510	14	0	0	91.22	382
1988	3	MSY	3528	16	0	0	86.14	473
1988	3	JFK	4373	47	0	0	81.5	762
1988	3	LGA	9919	124	0	0	85.49	1315
1988	3	EWR	10644	71	0	0	84.14	1617
1988	3	OAK	2672	15	0	0	90.49	239
1988	3	ONT	2769	15	0	0	89.45	277
1988	3	MCO	6496	48	0	0	83.76	1007
1988	3	PHL	7265	46	0	0	82.63	1216
1988	3	PHX	10100	32	0	0	87.4	1241
1988	3	PIT	9650	20	0	0	83.34	1588
1988	3	PDX	3284	18	0	0	84.99	475
1988	3	PRC	0	0	0	0	0	0
